freq,unit,na_item,geo,2020,2021,2022,2023,2024,2025
A,CP_PPS_EU27_2020_HAB,P41,DE,24546.0,25935.9,28646.9,29630.7,30746.4,
A,CP_PPS_EU27_2020_HAB,P41,DK,25739.5,27852.1,28675.1,29220.3,30215.8,
A,CP_PPS_EU27_2020_HAB,P41,EA,21087.6,22671.8,25103.8,26524.3,27540.6,
A,CP_PPS_EU27_2020_HAB,P41,EA12,21316.0,22903.7,25337.4,26830.8,27848.1,
A,CP_PPS_EU27_2020_HAB,P41,EA19,21087.6,22671.8,25103.8,26597.3,27611.1,
A,CP_PPS_EU27_2020_HAB,P41,EA20,21007.8,22597.5,25023.3,26524.3,27540.6,
A,CP_PPS_EU27_2020_HAB,P41,EE,16246.2,17468.6,19154.7,19996.5,20716.3,
A,CP_PPS_EU27_2020_HAB,P41,EL,15474.7,16771.9,19401.9,20700.4,21309.9,
A,CP_PPS_EU27_2020_HAB,P41,ES,17386.0,19479.0,21735.0,23348.2,24394.9,
A,CP_PPS_EU27_2020_HAB,P41,EU27_2020,20067.1,21612.2,23822.4,25243.9,26341.7,
A,CP_PPS_EU27_2020_HAB,P41,FI,22799.5,24376.2,25703.8,27598.3,28429.5,
A,CP_PPS_EU27_2020_HAB,P41,FR,22078.3,23134.0,24629.2,26730.9,27557.7,
A,CP_PPS_EU27_2020_HAB,P41,HR,14484.6,16491.0,18204.2,20109.9,21525.3,
A,CP_PPS_EU27_2020_HAB,P41,HU,13491.7,14461.8,16293.1,16967.6,18599.0,
A,CP_PPS_EU27_2020_HAB,P41,IE,20796.7,23571.0,27160.2,29755.2,31428.3,
A,CP_PPS_EU27_2020_HAB,P41,IS,25800.3,28348.4,32268.0,33902.5,34543.8,
A,CP_PPS_EU27_2020_HAB,P41,IT,19839.6,21576.4,24554.1,25661.4,26469.2,
A,CP_PPS_EU27_2020_HAB,P41,LT,17653.6,19590.7,21101.9,21947.1,23258.9,
A,CP_PPS_EU27_2020_HAB,P41,LU,32429.9,35615.9,39259.8,41829.0,43699.0,
A,CP_PPS_EU27_2020_HAB,P41,LV,13576.0,15658.9,17327.4,18303.5,19149.1,
A,CP_PPS_EU27_2020_HAB,P41,ME,12342.6,12790.7,15070.9,16896.2,18922.4,
A,CP_PPS_EU27_2020_HAB,P41,MK,9623.4,10666.6,11444.1,11955.2,12467.0,
A,CP_PPS_EU27_2020_HAB,P41,MT,17380.8,18948.4,20338.0,23059.0,24136.4,
A,CP_PPS_EU27_2020_HAB,P41,NL,24051.6,26278.2,29426.6,31055.8,32562.4,
A,CP_PPS_EU27_2020_HAB,P41,NO,26075.1,29873.2,34460.8,34267.8,34945.0,
A,CP_PPS_EU27_2020_HAB,P41,PL,16012.3,17531.9,19189.4,20100.6,21615.4,
A,CP_PPS_EU27_2020_HAB,P41,PT,16927.2,18210.3,20583.9,22200.9,23359.1,
A,CP_PPS_EU27_2020_HAB,P41,RO,15181.0,16617.0,18368.6,19917.8,21716.3,
A,CP_PPS_EU27_2020_HAB,P41,RS,10066.0,11025.8,12199.7,13380.2,14741.8,
A,CP_PPS_EU27_2020_HAB,P41,SE,23663.2,25409.0,26378.7,27486.1,28542.7,
A,CP_PPS_EU27_2020_HAB,P41,SI,16737.7,18918.4,21316.8,22146.4,23355.3,
A,CP_PPS_EU27_2020_HAB,P41,SK,15094.5,16235.4,18254.3,19429.4,20598.1,
A,CP_PPS_EU27_2020_HAB,P41,TR,11245.5,11813.8,14071.1,15915.1,17339.9,
A,CP_PPS_EU27_2020_HAB,P41,UK,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,AL,15.5,16.3,18.0,,,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,AT,139.8,136.4,137.4,136.4,134.8,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,BA,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,BE,131.7,131.3,133.0,133.2,131.0,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,BG,30.9,33.0,36.8,38.2,40.7,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,CH,251.4,245.3,257.1,250.9,248.9,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,CY,80.7,83.7,87.3,88.3,89.5,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,CZ,68.8,70.4,73.8,76.4,73.7,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,DE,137.7,135.0,133.8,132.0,129.8,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,DK,175.5,176.3,178.3,163.9,164.4,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,EA,110.9,110.5,110.3,109.3,108.7,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,EA12,113.1,112.6,112.4,111.9,111.1,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,EA19,110.9,110.5,110.3,109.9,109.2,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,EA20,110.1,109.7,109.6,109.3,108.7,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,EA21,108.7,108.3,108.3,108.0,107.4,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,EE,68.7,71.1,75.4,73.2,72.6,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,EL,51.3,52.2,54.1,55.5,56.3,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,ES,78.2,78.4,79.7,80.7,81.7,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,EU27_2020,100.0,100.0,100.0,100.0,,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,FI,140.1,135.0,132.5,127.5,122.9,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,FR,112.3,111.0,107.7,107.7,106.6,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,HR,42.5,45.3,48.5,53.5,55.6,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,HU,47.1,48.4,48.6,53.6,53.9,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,IE,248.5,264.8,277.1,258.2,261.6,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,IS,177.6,184.5,207.4,201.4,198.8,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,IT,92.1,93.7,93.7,94.7,93.4,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,LI,466.9,506.4,479.5,487.0,,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,LT,58.6,60.7,65.6,67.4,68.5,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,LU,334.9,342.5,324.0,320.4,318.0,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,LV,50.4,51.5,52.9,54.8,54.2,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,ME,21.7,23.7,26.4,29.5,30.7,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,MK,19.1,19.4,20.0,20.9,21.5,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,MT,91.3,96.8,93.6,98.5,101.7,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,NL,153.4,152.9,155.4,153.1,156.2,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,NO,196.7,236.5,287.8,210.8,200.8,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,PL,46.9,47.4,48.5,52.1,56.6,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,PT,63.4,62.5,64.5,66.6,67.8,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,RO,37.3,37.9,40.8,44.0,46.5,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,RS,23.3,24.6,26.4,29.6,31.6,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,SE,151.3,154.1,143.8,131.6,131.6,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,SI,72.8,74.2,74.6,78.7,79.4,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,SK,56.6,56.3,55.8,59.0,59.7,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,TR,24.1,24.2,27.5,30.9,35.4,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,UK,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,B1GQ,XK,12.5,13.7,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P3,AL,18.4,18.9,20.3,,,
A,PC_EU27_2020_HAB_MEUR_CP,P3,AT,133.5,133.4,132.9,133.5,134.1,
A,PC_EU27_2020_HAB_MEUR_CP,P3,BA,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P3,BE,132.1,132.3,135.0,135.5,134.2,
A,PC_EU27_2020_HAB_MEUR_CP,P3,BG,32.2,34.6,38.0,39.4,42.3,
A,PC_EU27_2020_HAB_MEUR_CP,P3,CH,213.3,201.2,207.5,205.8,205.7,
A,PC_EU27_2020_HAB_MEUR_CP,P3,CY,87.7,86.6,89.6,91.5,91.4,
A,PC_EU27_2020_HAB_MEUR_CP,P3,CZ,63.4,65.7,68.1,69.3,67.1,
A,PC_EU27_2020_HAB_MEUR_CP,P3,DE,135.3,133.3,134.4,132.4,130.9,
A,PC_EU27_2020_HAB_MEUR_CP,P3,DK,169.2,168.7,158.5,149.6,147.6,
A,PC_EU27_2020_HAB_MEUR_CP,P3,EA,111.1,110.6,110.6,109.6,108.7,
A,PC_EU27_2020_HAB_MEUR_CP,P3,EA12,113.3,112.7,112.6,112.1,111.1,
A,PC_EU27_2020_HAB_MEUR_CP,P3,EA19,111.1,110.6,110.6,110.2,109.2,
A,PC_EU27_2020_HAB_MEUR_CP,P3,EA20,110.4,109.9,109.9,109.6,108.7,
A,PC_EU27_2020_HAB_MEUR_CP,P3,EA21,108.9,108.5,108.6,108.3,107.5,
A,PC_EU27_2020_HAB_MEUR_CP,P3,EE,66.1,68.4,73.4,73.3,72.9,
A,PC_EU27_2020_HAB_MEUR_CP,P3,EL,64.9,64.2,66.6,66.6,66.3,
A,PC_EU27_2020_HAB_MEUR_CP,P3,ES,82.0,82.8,82.4,82.1,82.3,
A,PC_EU27_2020_HAB_MEUR_CP,P3,EU27_2020,100.0,100.0,100.0,100.0,,
A,PC_EU27_2020_HAB_MEUR_CP,P3,FI,140.8,138.7,134.0,133.0,128.2,
A,PC_EU27_2020_HAB_MEUR_CP,P3,FR,119.4,118.0,114.7,115.0,113.4,
A,PC_EU27_2020_HAB_MEUR_CP,P3,HR,47.8,50.2,52.6,56.1,60.2,
A,PC_EU27_2020_HAB_MEUR_CP,P3,HU,45.0,45.9,46.7,50.7,52.6,
A,PC_EU27_2020_HAB_MEUR_CP,P3,IE,125.2,128.2,132.3,138.1,139.3,
A,PC_EU27_2020_HAB_MEUR_CP,P3,IS,189.7,198.5,211.3,201.6,201.2,
A,PC_EU27_2020_HAB_MEUR_CP,P3,IT,97.5,97.3,97.9,96.7,94.8,
A,PC_EU27_2020_HAB_MEUR_CP,P3,LT,58.7,61.2,65.9,67.1,68.3,
A,PC_EU27_2020_HAB_MEUR_CP,P3,LU,220.0,222.9,221.5,223.1,224.7,
A,PC_EU27_2020_HAB_MEUR_CP,P3,LV,51.8,54.6,57.5,58.6,59.0,
A,PC_EU27_2020_HAB_MEUR_CP,P3,ME,30.7,30.4,34.0,37.2,40.0,
A,PC_EU27_2020_HAB_MEUR_CP,P3,MK,21.3,22.1,22.9,23.6,23.9,
A,PC_EU27_2020_HAB_MEUR_CP,P3,MT,76.7,78.7,78.0,82.4,84.8,
A,PC_EU27_2020_HAB_MEUR_CP,P3,NL,141.3,142.3,143.7,145.1,146.1,
A,PC_EU27_2020_HAB_MEUR_CP,P3,NO,184.3,194.3,196.3,172.2,168.7,
A,PC_EU27_2020_HAB_MEUR_CP,P3,PL,47.7,48.6,50.0,54.0,59.7,
A,PC_EU27_2020_HAB_MEUR_CP,P3,PT,70.6,70.0,70.7,70.7,71.1,
A,PC_EU27_2020_HAB_MEUR_CP,P3,RO,40.3,41.0,44.1,46.9,50.8,
A,PC_EU27_2020_HAB_MEUR_CP,P3,RS,26.3,27.8,30.0,32.0,34.0,
A,PC_EU27_2020_HAB_MEUR_CP,P3,SE,145.7,149.4,139.3,128.3,127.6,
A,PC_EU27_2020_HAB_MEUR_CP,P3,SI,69.5,73.7,74.1,75.5,77.4,
A,PC_EU27_2020_HAB_MEUR_CP,P3,SK,60.0,59.9,62.3,62.9,64.6,
A,PC_EU27_2020_HAB_MEUR_CP,P3,TR,22.3,21.6,24.2,28.2,32.8,
A,PC_EU27_2020_HAB_MEUR_CP,P3,UK,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P3,XK,16.8,18.1,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,AL,6.8,7.2,7.6,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,AT,135.5,140.6,138.3,138.4,140.5,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,BA,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,BE,147.1,146.9,152.5,154.5,152.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,BG,21.5,23.6,25.6,28.1,32.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,CH,115.9,114.2,114.4,118.2,116.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,CY,60.8,65.3,67.5,69.9,71.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,CZ,59.6,62.2,63.1,66.3,64.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,DE,137.6,136.2,136.9,131.9,131.9,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,DK,218.8,216.9,208.2,199.6,196.5,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,EA,111.4,111.0,111.3,109.9,109.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,EA12,114.4,113.8,114.0,113.2,112.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,EA19,111.4,111.0,111.3,110.6,109.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,EA20,110.6,110.2,110.5,109.9,109.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,EA21,108.9,108.6,109.0,108.4,107.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,EE,57.4,58.9,62.4,65.5,66.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,EL,40.3,39.5,39.9,40.9,38.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,ES,73.1,72.1,72.0,72.4,71.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,EU27_2020,100.0,100.0,100.0,100.0,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,FI,167.9,165.1,164.4,178.2,170.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,FR,131.0,130.8,129.0,128.4,125.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,HR,39.9,39.3,40.0,44.2,50.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,HU,32.6,33.8,33.9,37.2,38.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,IE,150.3,150.0,153.9,162.1,159.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,IS,226.5,233.7,255.8,249.7,250.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,IT,79.3,78.2,78.1,76.7,74.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,LT,45.9,47.1,50.6,54.8,59.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,LU,270.5,261.2,267.5,269.3,272.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,LV,34.2,40.4,39.7,43.8,45.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,ME,18.7,18.3,19.7,22.3,22.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,MK,13.1,10.8,10.6,11.3,11.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,MT,77.0,78.0,73.2,73.2,76.9,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,NL,191.5,192.1,194.2,198.9,203.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,NO,244.5,256.4,262.1,234.3,228.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,PL,34.4,35.8,36.6,41.6,49.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,PT,48.1,49.1,50.0,49.6,51.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,RO,22.4,21.9,23.6,26.5,28.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,RS,17.3,17.6,19.6,21.1,22.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,SE,212.9,213.7,202.1,192.3,187.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,SI,65.9,68.6,67.2,69.7,76.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,SK,38.2,39.6,42.7,44.4,45.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,TR,15.7,14.2,14.3,18.5,22.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,UK,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S13,XK,6.1,6.5,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,AL,22.6,23.2,24.7,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,AT,132.1,130.4,131.1,131.6,131.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,BA,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,BE,128.5,128.8,131.0,131.2,130.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,BG,35.3,38.0,41.2,42.5,45.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,CH,241.3,225.5,231.0,227.6,228.5,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,CY,96.9,93.9,96.8,98.0,98.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,CZ,63.0,65.5,68.5,68.9,66.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,DE,134.2,131.6,133.0,131.5,129.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,DK,157.9,157.8,147.0,137.5,135.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,EA,111.0,110.4,110.4,109.6,108.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,EA12,113.0,112.3,112.2,111.9,111.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,EA19,111.0,110.4,110.4,110.2,109.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,EA20,110.3,109.7,109.8,109.6,108.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,EA21,108.9,108.4,108.5,108.4,107.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,EE,66.8,69.5,75.1,73.8,72.9,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,EL,70.8,70.2,73.4,73.3,74.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,ES,85.2,86.6,85.7,85.3,86.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,EU27_2020,100.0,100.0,100.0,100.0,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,FI,134.3,131.5,125.5,122.7,118.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,FR,114.3,112.8,108.7,109.7,108.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,HR,48.4,51.6,54.7,57.6,60.5,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,HU,44.5,45.4,45.8,49.2,52.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,IE,120.1,124.0,129.4,135.7,137.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,IS,171.9,180.7,192.1,182.2,181.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,IT,104.7,105.0,105.7,105.0,103.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,LT,64.9,68.2,72.9,73.3,73.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,LU,187.3,194.1,191.0,190.9,191.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,LV,54.2,56.3,60.1,60.7,61.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,ME,34.4,34.5,38.9,42.3,46.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,MK,24.7,26.0,26.7,27.4,27.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,MT,74.2,76.8,77.2,83.9,85.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,NL,127.4,128.5,131.0,131.4,130.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,NO,159.9,168.6,170.9,148.1,145.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,PL,51.9,52.9,54.0,57.4,62.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,PT,78.0,77.5,77.9,77.8,78.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,RO,44.6,46.2,49.7,52.0,55.9,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,RS,29.4,31.1,33.2,35.5,37.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,SE,131.1,135.1,125.2,113.5,113.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,SI,71.1,75.8,76.8,77.4,78.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,SK,63.4,62.8,65.4,65.6,67.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,TR,25.4,25.1,28.4,32.3,37.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,UK,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14,XK,21.1,22.9,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,AL,22.2,22.9,24.4,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,AT,133.8,132.5,133.0,133.8,133.5,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,BA,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,BE,127.8,128.2,130.4,130.6,129.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,BG,34.7,37.3,40.5,41.8,44.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,CH,245.8,230.1,235.6,232.3,233.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,CY,95.9,93.1,95.9,97.2,97.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,CZ,62.5,65.1,68.1,68.6,66.5,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,DE,134.7,132.1,133.4,131.7,130.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,DK,158.7,158.3,147.9,138.4,136.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,EA,111.1,110.5,110.5,109.6,108.9,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,EA12,113.1,112.5,112.3,112.0,111.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,EA19,111.1,110.5,110.5,110.2,109.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,EA20,110.3,109.8,109.8,109.6,108.9,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,EA21,108.9,108.5,108.6,108.4,107.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,EE,67.4,70.0,75.7,74.4,73.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,EL,70.4,69.8,73.0,72.9,73.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,ES,84.7,86.1,85.4,84.9,85.9,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,EU27_2020,100.0,100.0,100.0,100.0,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,FI,135.8,132.9,127.3,124.1,119.5,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,FR,116.2,114.7,110.6,111.7,110.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,HR,48.1,51.3,54.4,57.4,60.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,HU,45.2,46.0,46.5,50.2,53.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,IE,119.2,122.8,128.0,134.2,136.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,IS,175.7,184.9,196.1,186.1,185.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,IT,102.9,103.2,103.9,103.3,101.5,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,LT,63.4,66.7,71.3,71.7,71.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,LU,196.3,203.2,199.8,200.5,201.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,LV,53.9,56.1,59.9,60.3,60.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,ME,34.2,34.3,38.6,42.1,46.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,MK,24.4,25.7,26.4,27.2,27.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,MT,75.2,77.8,78.3,84.8,86.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,NL,126.5,127.6,129.9,130.3,129.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,NO,165.0,174.0,177.0,153.6,150.6,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,PL,51.4,52.4,53.5,57.0,61.7,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,PT,78.0,77.4,77.9,77.9,78.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,RO,44.1,45.5,49.0,51.3,55.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,RS,29.1,30.8,32.9,35.1,37.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,SE,131.1,135.2,125.2,113.7,113.2,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,SI,70.5,75.1,76.5,77.0,78.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,SK,62.8,62.3,65.0,65.3,67.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,TR,25.0,24.7,27.8,31.7,36.5,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,UK,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S14_S15,XK,20.6,22.4,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S15,AL,9.9,11.0,11.4,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S15,AT,200.1,213.7,206.5,218.3,229.8,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S15,BA,,,,,,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S15,BE,101.2,105.1,107.0,109.1,110.3,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S15,BG,9.8,10.6,13.0,13.2,13.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S15,CH,415.0,403.9,413.9,416.0,415.4,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S15,CY,59.0,65.3,64.1,65.6,66.1,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S15,CZ,45.7,49.8,51.8,54.8,58.0,
A,PC_EU27_2020_HAB_MEUR_CP,P31_S15,DE,156.2,150.6,147.2,140.6,138.5,
